bmkegId	viewType	locked	vpdmfLabel	namespace	thumbnail
449	.Journal.%	\N	Am J Pathol.	\N	\N
450	.Journal.%	\N	Am J Pharm Sci Support Public Health.	\N	\N
451	.Journal.%	\N	Am J Phys Anthropol.	\N	\N
452	.Journal.%	\N	Am J Phys Med.	\N	\N
453	.Journal.%	\N	Am J Physiol.	\N	\N
454	.Journal.%	\N	Am J Pract Nurs.	\N	\N
455	.Journal.%	\N	Am J Proctol.	\N	\N
456	.Journal.%	\N	Am J Proctol Gastroenterol Colon Rectal Surg.	\N	\N
457	.Journal.%	\N	Am J Psychiatry.	\N	\N
458	.Journal.%	\N	Am J Psychoanal.	\N	\N
459	.Journal.%	\N	Am J Psychol.	\N	\N
460	.Journal.%	\N	Am J Psychother.	\N	\N
461	.Journal.%	\N	Am J Public Health.	\N	\N
463	.Journal.%	\N	Am J Reprod Immunol Microbiol.	\N	\N
464	.Journal.%	\N	Am J Roentgenol.	\N	\N
465	.Journal.%	\N	Am J Roentgenol Radium Ther Nucl Med.	\N	\N
466	.Journal.%	\N	Am J EEG Technol.	\N	\N
467	.Journal.%	\N	Am J Sports Med.	\N	\N
468	.Journal.%	\N	Am Med News.	\N	\N
469	.Journal.%	\N	AJS.	\N	\N
470	.Journal.%	\N	Am J Surg Pathol.	\N	\N
471	.Journal.%	\N	Am J Surg.	\N	\N
472	.Journal.%	\N	Am Laund Dig.	\N	\N
473	.Journal.%	\N	Am J Trop Med Hyg.	\N	\N
474	.Journal.%	\N	Am J Vet Res.	\N	\N
475	.Journal.%	\N	Am Nurse.	\N	\N
476	.Journal.%	\N	Am Lung Assoc Bull.	\N	\N
477	.Journal.%	\N	Am Orthopt J.	\N	\N
478	.Journal.%	\N	Am Psychol.	\N	\N
479	.Journal.%	\N	Am Rev Respir Dis.	\N	\N
480	.Journal.%	\N	Am Sci.	\N	\N
481	.Journal.%	\N	Am Sociol Rev.	\N	\N
482	.Journal.%	\N	Am Surg.	\N	\N
483	.Journal.%	\N	Am Zool.	\N	\N
484	.Journal.%	\N	An Acad Bras Cienc.	\N	\N
485	.Journal.%	\N	An Bras Dermatol.	\N	\N
486	.Journal.%	\N	An Bras Ginecol.	\N	\N
487	.Journal.%	\N	An Cir (Rosario).	\N	\N
488	.Journal.%	\N	An Esc Nacl Saude Publica Med Trop (Lisb).	\N	\N
489	.Journal.%	\N	Anal Quant Cytol.	\N	\N
490	.Journal.%	\N	An Esp Odontoestomatol.	\N	\N
491	.Journal.%	\N	An Esp Pediatr.	\N	\N
492	.Journal.%	\N	An Fac Med Lima.	\N	\N
493	.Journal.%	\N	An Fac Med Univ Repub Montev Urug.	\N	\N
494	.Journal.%	\N	An Fac Odontol.	\N	\N
495	.Journal.%	\N	An Fac Odontol Univ Fed Pernambuco.	\N	\N
496	.Journal.%	\N	Anasth Intensivther Notfallmed.	\N	\N
498	.Journal.%	\N	An Inst Hig Med Trop (Lisb).	\N	\N
499	.Journal.%	\N	An Inst Invest Odontol (Maracaibo).	\N	\N
500	.Journal.%	\N	An Inst Med Trop (Lisb).	\N	\N
501	.Journal.%	\N	An Med Cir.	\N	\N
502	.Journal.%	\N	An Med Espec.	\N	\N
503	.Journal.%	\N	An Med Med.	\N	\N
504	.Journal.%	\N	An Microbiol (Rio J).	\N	\N
505	.Journal.%	\N	An Otorrinolaringol Ibero Am.	\N	\N
506	.Journal.%	\N	An Paul Med Cir.	\N	\N
507	.Journal.%	\N	An Programa Acad Med (Lima).	\N	\N
508	.Journal.%	\N	An Real Acad Farm.	\N	\N
509	.Journal.%	\N	An R Acad Nac Med (Madr).	\N	\N
510	.Journal.%	\N	ANA Clin Sess.	\N	\N
511	.Journal.%	\N	ANA Publ.	\N	\N
512	.Journal.%	\N	ANA Clin Conf.	\N	\N
513	.Journal.%	\N	Anaesth Intensive Care.	\N	\N
514	.Journal.%	\N	Anaesth Resusc Intensive Ther.	\N	\N
515	.Journal.%	\N	Anaesthesia.	\N	\N
516	.Journal.%	\N	Anasthesiol Intensivmed Prax.	\N	\N
517	.Journal.%	\N	Anaesthesist.	\N	\N
518	.Journal.%	\N	Anal Biochem.	\N	\N
519	.Journal.%	\N	Anal Chem.	\N	\N
520	.Journal.%	\N	Anal Chim Acta.	\N	\N
521	.Journal.%	\N	Analyst.	\N	\N
522	.Journal.%	\N	Anat Anz.	\N	\N
523	.Journal.%	\N	Anat Histol Embryol.	\N	\N
524	.Journal.%	\N	Anat Embryol (Berl).	\N	\N
525	.Journal.%	\N	Anat Rec.	\N	\N
526	.Journal.%	\N	Anat Rec Suppl.	\N	\N
527	.Journal.%	\N	Andrologia.	\N	\N
528	.Journal.%	\N	Andrologie.	\N	\N
529	.Journal.%	\N	ANEC.	\N	\N
530	.Journal.%	\N	Anesth Analg.	\N	\N
531	.Journal.%	\N	Anesth Analg (Paris).	\N	\N
532	.Journal.%	\N	Anesth Prog.	\N	\N
533	.Journal.%	\N	Anesthesiology.	\N	\N
534	.Journal.%	\N	Anesteziol Reanimatol.	\N	\N
535	.Journal.%	\N	Angeiologie.	\N	\N
536	.Journal.%	\N	Am J Infect Control.	\N	\N
537	.Journal.%	\N	Angew Chem Int Ed Engl.	\N	\N
538	.Journal.%	\N	Angew Parasitol.	\N	\N
539	.Journal.%	\N	Angiologia.	\N	\N
540	.Journal.%	\N	Angiologica.	\N	\N
541	.Journal.%	\N	Angiology.	\N	\N
542	.Journal.%	\N	Angle Orthod.	\N	\N
543	.Journal.%	\N	Anglo Ger Med Rev.	\N	\N
544	.Journal.%	\N	Anim Behav.	\N	\N
545	.Journal.%	\N	Anim Blood Groups Biochem Genet.	\N	\N
546	.Journal.%	\N	Anim Blood Groups Biochem Genet Suppl.	\N	\N
547	.Journal.%	\N	Anim Genet.	\N	\N
548	.Journal.%	\N	Ann Acad Med Stetin.	\N	\N
549	.Journal.%	\N	Ann Acad Sci Fenn [Biol].	\N	\N
550	.Journal.%	\N	Ann Acad Med Stetin Supl.	\N	\N
551	.Journal.%	\N	Ann Acad Sci Fenn A.	\N	\N
552	.Journal.%	\N	Ann Allergy.	\N	\N
553	.Journal.%	\N	Ann Anat Pathol (Paris).	\N	\N
554	.Journal.%	\N	Ann Anesthesiol Fr.	\N	\N
555	.Journal.%	\N	Ann Appl Biol.	\N	\N
556	.Journal.%	\N	Ann Aust Coll Dent Surg.	\N	\N
557	.Journal.%	\N	Ann Emerg Med.	\N	\N
558	.Journal.%	\N	Ann Biol Anim Biochim Biophys.	\N	\N
559	.Journal.%	\N	Ann Biol Clin (Paris).	\N	\N
560	.Journal.%	\N	Ann Fr Anesth Reanim.	\N	\N
561	.Journal.%	\N	Ann Biomed Eng.	\N	\N
562	.Journal.%	\N	Ann Cardiol Angeiol (Paris).	\N	\N
563	.Journal.%	\N	Ann Chir.	\N	\N
564	.Journal.%	\N	Ann Chir Gynaecol Fenn.	\N	\N
565	.Journal.%	\N	Ann Chir Infant.	\N	\N
566	.Journal.%	\N	Ann Chir Gynaecol.	\N	\N
567	.Journal.%	\N	Ann Chir Gynaecol Suppl.	\N	\N
568	.Journal.%	\N	Ann Chir Gynaecol Fenn Suppl.	\N	\N
569	.Journal.%	\N	Ann Chir Plast.	\N	\N
570	.Journal.%	\N	Ann Chir Plast Esthet.	\N	\N
571	.Journal.%	\N	Ann Chir Thorac Cardiovasc.	\N	\N
572	.Journal.%	\N	Ann Am Acad Pol Soc Sci.	\N	\N
573	.Journal.%	\N	Ann Clin Biochem.	\N	\N
574	.Journal.%	\N	Ann Clin Lab Sci.	\N	\N
575	.Journal.%	\N	Ann Clin Res.	\N	\N
576	.Journal.%	\N	Ann Acad Med Singapore.	\N	\N
577	.Journal.%	\N	Ann Dent.	\N	\N
578	.Journal.%	\N	Ann Dermatol Syphiligr (Paris).	\N	\N
579	.Journal.%	\N	Ann Endocrinol (Paris).	\N	\N
580	.Journal.%	\N	Ann Entomol Soc Am.	\N	\N
581	.Journal.%	\N	Ann Gastroenterol Hepatol (Paris).	\N	\N
582	.Journal.%	\N	Ann Genet.	\N	\N
583	.Journal.%	\N	Ann Histochim.	\N	\N
584	.Journal.%	\N	Ann Hum Biol.	\N	\N
585	.Journal.%	\N	Ann Hum Genet.	\N	\N
586	.Journal.%	\N	Ann Nutr Metab.	\N	\N
587	.Journal.%	\N	Ann Immunol (Paris).	\N	\N
588	.Journal.%	\N	Ann Immunol Hung.	\N	\N
589	.Journal.%	\N	Ann Inst Pasteur (Paris).	\N	\N
591	.Journal.%	\N	Ann Inst Pasteur Lille.	\N	\N
592	.Journal.%	\N	Anticancer Res.	\N	\N
594	.Journal.%	\N	Acta Odontol Pediatr.	\N	\N
595	.Journal.%	\N	Ann ICRP.	\N	\N
596	.Journal.%	\N	Ann Intern Med.	\N	\N
597	.Journal.%	\N	Ann Ist Carlo Forlanini.	\N	\N
598	.Journal.%	\N	Ann Ist Super Sanita.	\N	\N
599	.Journal.%	\N	Ann Ital Chir.	\N	\N
600	.Journal.%	\N	Ann Laringol Otol Rinol Faringol.	\N	\N
601	.Journal.%	\N	Ann Med Exp Biol Fenn.	\N	\N
602	.Journal.%	\N	Ann Med Intern Fenn.	\N	\N
603	.Journal.%	\N	Ann Med Interne (Paris).	\N	\N
604	.Journal.%	\N	Ann Med Leg Criminol Police Sci Toxicol.	\N	\N
605	.Journal.%	\N	Ann Med Nancy.	\N	\N
606	.Journal.%	\N	Ann Med Nav (Roma).	\N	\N
607	.Journal.%	\N	Ann Med Psychol (Paris).	\N	\N
608	.Journal.%	\N	Ann Microbiol (Paris).	\N	\N
609	.Journal.%	\N	Ann Nestle [Fr].	\N	\N
610	.Journal.%	\N	Ann Nutr Aliment.	\N	\N
611	.Journal.%	\N	Ann N Y Acad Sci.	\N	\N
612	.Journal.%	\N	Ann Occup Hyg.	\N	\N
613	.Journal.%	\N	Ann Ocul (Paris).	\N	\N
614	.Journal.%	\N	Ann Odontostomatol (Lyon).	\N	\N
615	.Journal.%	\N	Ann Ophthalmol.	\N	\N
616	.Journal.%	\N	Ann Osp Maria Vittoria Torino.	\N	\N
617	.Journal.%	\N	Ann Ostet Ginecol Med Perinat.	\N	\N
618	.Journal.%	\N	Ann Otol Rhinol Laryngol.	\N	\N
619	.Journal.%	\N	Ann Otol Rhinol Laryngol Suppl.	\N	\N
620	.Journal.%	\N	Ann Otolaryngol Chir Cervicofac.	\N	\N
621	.Journal.%	\N	Ann Ottalmol Clin Ocul.	\N	\N
622	.Journal.%	\N	Ann Dermatol Venereol.	\N	\N
623	.Journal.%	\N	Ann Paediatr.	\N	\N
624	.Journal.%	\N	Ann Paediatr Fenn.	\N	\N
625	.Journal.%	\N	Ann Parasitol Hum Comp.	\N	\N
626	.Journal.%	\N	Ann Pediatr (Paris).	\N	\N
627	.Journal.%	\N	Ann Pharm Fr.	\N	\N
628	.Journal.%	\N	Ann Plast Surg.	\N	\N
629	.Journal.%	\N	Ann Phys Med.	\N	\N
630	.Journal.%	\N	Ann R Coll Surg Engl.	\N	\N
631	.Journal.%	\N	Ann Radiol (Paris).	\N	\N
632	.Journal.%	\N	Annu Conf Res Med Educ.	\N	\N
633	.Journal.%	\N	Ann Radiol Diagn (Bologna).	\N	\N
634	.Journal.%	\N	Proc Annu Conf Res Med Educ.	\N	\N
635	.Journal.%	\N	Annu Rev Neurosci.	\N	\N
636	.Journal.%	\N	Ann Rech Vet.	\N	\N
637	.Journal.%	\N	Arch Anat Cytol Pathol.	\N	\N
638	.Journal.%	\N	Archit Rec.	\N	\N
639	.Journal.%	\N	ANNA J.	\N	\N
640	.Journal.%	\N	Ann Rheum Dis.	\N	\N
641	.Journal.%	\N	Ann Sanita Pubblica.	\N	\N
642	.Journal.%	\N	Ann Sclavo.	\N	\N
643	.Journal.%	\N	Ann Soc Belg Med Trop.	\N	\N
644	.Journal.%	\N	Ann Soc R Sci Med Nat Brux.	\N	\N
645	.Journal.%	\N	Ann Stomatol (Roma).	\N	\N
646	.Journal.%	\N	Ann Surg.	\N	\N
647	.Journal.%	\N	Ann Chir Main.	\N	\N
648	.Journal.%	\N	Ann Thorac Surg.	\N	\N
649	.Journal.%	\N	Ann Trop Med Parasitol.	\N	\N
650	.Journal.%	\N	Ann Univ Mariae Curie Sklodowska [Med].	\N	\N
651	.Journal.%	\N	Antibiot Khimioter.	\N	\N
652	.Journal.%	\N	Arch Androl.	\N	\N
653	.Journal.%	\N	Arch Belg.	\N	\N
654	.Journal.%	\N	Ann Univ Sarav [Med].	\N	\N
655	.Journal.%	\N	Ann Urol (Paris).	\N	\N
656	.Journal.%	\N	Ann Neurol.	\N	\N
657	.Journal.%	\N	Ann R Australas Coll Dent Surg.	\N	\N
658	.Journal.%	\N	Ann Trop Paediatr.	\N	\N
659	.Journal.%	\N	Annee Biol.	\N	\N
660	.Journal.%	\N	Annee Endocrinol.	\N	\N
661	.Journal.%	\N	Annee Psychol.	\N	\N
662	.Journal.%	\N	Annee Ther Clin Ophtalmol.	\N	\N
663	.Journal.%	\N	Proc Annu Manage Conf Am Dent Assoc.	\N	\N
664	.Journal.%	\N	Annu Rep Res Inst Environ Med Nagoya Univ.	\N	\N
665	.Journal.%	\N	Annu Rev Biochem.	\N	\N
666	.Journal.%	\N	Annu Rev Biophys Bioeng.	\N	\N
667	.Journal.%	\N	Annu Rev Entomol.	\N	\N
668	.Journal.%	\N	Annu Rev Genet.	\N	\N
669	.Journal.%	\N	Annu Rev Med.	\N	\N
670	.Journal.%	\N	Annu Rev Microbiol.	\N	\N
671	.Journal.%	\N	Annu Rev Nucl Sci.	\N	\N
672	.Journal.%	\N	Annu Rev Pharmacol.	\N	\N
673	.Journal.%	\N	Annu Rev Pharmacol Toxicol.	\N	\N
674	.Journal.%	\N	Annu Rev Physiol.	\N	\N
675	.Journal.%	\N	Annu Rev Rehabil.	\N	\N
676	.Journal.%	\N	ANS Adv Nurs Sci.	\N	\N
677	.Journal.%	\N	Annu Rev Psychol.	\N	\N
678	.Journal.%	\N	Annu Symp Nurs Fac Pract.	\N	\N
679	.Journal.%	\N	ANPHI Pap.	\N	\N
680	.Journal.%	\N	Anthropol Anz.	\N	\N
681	.Journal.%	\N	Antibiot Chemother.	\N	\N
682	.Journal.%	\N	Quad Antibiot.	\N	\N
683	.Journal.%	\N	Antibiotica.	\N	\N
684	.Journal.%	\N	Antibiotiki.	\N	\N
685	.Journal.%	\N	Antibiot Med Biotekhnol.	\N	\N
686	.Journal.%	\N	Antimicrob Agents Chemother.	\N	\N
687	.Journal.%	\N	Antioquia Med.	\N	\N
688	.Journal.%	\N	Antiviral Res.	\N	\N
689	.Journal.%	\N	Antonie Van Leeuwenhoek.	\N	\N
690	.Journal.%	\N	Anu Bras Odontol.	\N	\N
691	.Journal.%	\N	AORN J.	\N	\N
692	.Journal.%	\N	Apex.	\N	\N
693	.Journal.%	\N	Apollonia (Malmo).	\N	\N
694	.Journal.%	\N	Apollonia (Sydney).	\N	\N
695	.Journal.%	\N	APIC.	\N	\N
696	.Journal.%	\N	Appetite.	\N	\N
697	.Journal.%	\N	Appl Microbiol.	\N	\N
698	.Journal.%	\N	Appl Environ Microbiol.	\N	\N
699	.Journal.%	\N	Adm Radiol.	\N	\N
700	.Journal.%	\N	Appl Biochem Biotechnol.	\N	\N
701	.Journal.%	\N	Appl Neurophysiol.	\N	\N
702	.Journal.%	\N	Appl Res Ment Retard.	\N	\N
703	.Journal.%	\N	Appl Ther.	\N	\N
704	.Journal.%	\N	Aptechn Delo.	\N	\N
705	.Journal.%	\N	Arb Paul Ehrlich Inst Georg Speyer Haus Ferdinand Blum Inst Frankf A M.	\N	\N
706	.Journal.%	\N	Appl Nurs Res.	\N	\N
707	.Journal.%	\N	Arch Anat Histol Embryol.	\N	\N
708	.Journal.%	\N	Arch Anat Microsc Morphol Exp.	\N	\N
709	.Journal.%	\N	Arch Anat Pathol (Paris).	\N	\N
710	.Journal.%	\N	Arch Argent Dermatol.	\N	\N
711	.Journal.%	\N	Arch Argent Pediatr.	\N	\N
712	.Journal.%	\N	Fortschr Geb Rontgenstrahlen Nuklearmed Erganzungsbd.	\N	\N
713	.Journal.%	\N	Arch Belg Dermatol.	\N	\N
714	.Journal.%	\N	Arch Belg Dermatol Syphiligr.	\N	\N
715	.Journal.%	\N	Arch Belg Med Soc.	\N	\N
716	.Journal.%	\N	Arch Biochem Biophys.	\N	\N
717	.Journal.%	\N	Arch Biol (Liege).	\N	\N
718	.Journal.%	\N	Gan To Kagaku Ryoho.	\N	\N
719	.Journal.%	\N	Arch Biol Med Exp (Santiago).	\N	\N
720	.Journal.%	\N	Arch Chir Neerl.	\N	\N
721	.Journal.%	\N	Arch Chir Torac Cardiovasc.	\N	\N
722	.Journal.%	\N	Arch Col Med El Salv.	\N	\N
723	.Journal.%	\N	Arch De Vecchi Anat Patol.	\N	\N
724	.Journal.%	\N	ARN J.	\N	\N
725	.Journal.%	\N	Arch Dermatol.	\N	\N
726	.Journal.%	\N	Arch Dermatol Forsch.	\N	\N
728	.Journal.%	\N	Arch Dis Child.	\N	\N
729	.Journal.%	\N	Arch Maragliano Patol Clin.	\N	\N
730	.Journal.%	\N	Arch Enferm Coraz Vasos.	\N	\N
731	.Journal.%	\N	Arch Environ Contam Toxicol.	\N	\N
732	.Journal.%	\N	Arch Environ Health.	\N	\N
733	.Journal.%	\N	Arch Gynecol.	\N	\N
734	.Journal.%	\N	Arch Psychiatr Nurs.	\N	\N
735	.Journal.%	\N	Arch Gynecol Obstet.	\N	\N
736	.Journal.%	\N	Arch Esp Morfol.	\N	\N
737	.Journal.%	\N	Arch Farmacol Toxicol.	\N	\N
738	.Journal.%	\N	Arch Esp Urol.	\N	\N
739	.Journal.%	\N	Arch Exp Veterinarmed.	\N	\N
740	.Journal.%	\N	Arch Fisiol.	\N	\N
741	.Journal.%	\N	Arch Fr Mal App Dig.	\N	\N
742	.Journal.%	\N	Arch Fr Pediatr.	\N	\N
743	.Journal.%	\N	Arch Fund Roux Ocefa.	\N	\N
744	.Journal.%	\N	Arch Gen Psychiatry.	\N	\N
745	.Journal.%	\N	Arch Genet (Zur).	\N	\N
746	.Journal.%	\N	Arch Gesamte Psychol.	\N	\N
747	.Journal.%	\N	Arch Gesamte Virusforsch.	\N	\N
748	.Journal.%	\N	Arch Geschwulstforsch.	\N	\N
749	.Journal.%	\N	Arch Gynakol.	\N	\N
750	.Journal.%	\N	Arch Hist Med (Warsz).	\N	\N
751	.Journal.%	\N	Arch Histol Norm Patol.	\N	\N
752	.Journal.%	\N	Arch Hist Filoz Med.	\N	\N
753	.Journal.%	\N	Arch Histol Jpn.	\N	\N
754	.Journal.%	\N	Arch Hyg Bakteriol.	\N	\N
755	.Journal.%	\N	Arch Immunol Ther Exp (Warsz).	\N	\N
756	.Journal.%	\N	Arch Biol Andina.	\N	\N
757	.Journal.%	\N	Arch Inst Biol Andina.	\N	\N
758	.Journal.%	\N	Arch Pathol Lab Med.	\N	\N
759	.Journal.%	\N	Arch Inst Cardiol Mex.	\N	\N
760	.Journal.%	\N	Arch Inst Farmacol Exp (Madr).	\N	\N
761	.Journal.%	\N	Arch Gerontol Geriatr.	\N	\N
762	.Journal.%	\N	Arch Inst Pasteur Alger.	\N	\N
763	.Journal.%	\N	Arch Inst Pasteur Madagascar.	\N	\N
764	.Journal.%	\N	Arch Inst Pasteur Tunis.	\N	\N
765	.Journal.%	\N	Arch Int Pharmacodyn Ther.	\N	\N
766	.Journal.%	\N	Arch Int Physiol Biochim.	\N	\N
767	.Journal.%	\N	Arch Intern Med.	\N	\N
768	.Journal.%	\N	Arch Invest Med (Mex).	\N	\N
769	.Journal.%	\N	Arch Ital Anat Embriol.	\N	\N
770	.Journal.%	\N	Arch Ital Anat Istol Patol.	\N	\N
771	.Journal.%	\N	Arch Ital Biol.	\N	\N
772	.Journal.%	\N	Arch Ital Chir.	\N	\N
773	.Journal.%	\N	Arch Ital Dermatol Venereol Sessuol.	\N	\N
774	.Journal.%	\N	Arch Ital Laringol.	\N	\N
775	.Journal.%	\N	Arch Ital Mal Appar Dig.	\N	\N
776	.Journal.%	\N	Arch Ital Otol Rinol Laringol Patol Cervicofacc.	\N	\N
777	.Journal.%	\N	Arch Ital Patol Clin Tumori.	\N	\N
778	.Journal.%	\N	Arch Ital Pediatr Pueric.	\N	\N
779	.Journal.%	\N	Arch Ital Sci Farmacol.	\N	\N
780	.Journal.%	\N	Arch Ital Sci Med Trop Parassitol.	\N	\N
781	.Journal.%	\N	Arch Ital Urol Nefrol.	\N	\N
782	.Journal.%	\N	Nippon Geka Hokan.	\N	\N
783	.Journal.%	\N	Arch Julius Klaus Stift Vererbungsforsch Sozialanthropol Rassenhyg.	\N	\N
784	.Journal.%	\N	Arch Kinderheilkd.	\N	\N
785	.Journal.%	\N	Arch Klin Exp Dermatol.	\N	\N
786	.Journal.%	\N	Arch Klin Exp Ohren Nasen Kehlkopfheilkd.	\N	\N
787	.Journal.%	\N	Arch Klin Med.	\N	\N
788	.Journal.%	\N	Arch Kreislaufforsch.	\N	\N
789	.Journal.%	\N	Arch Kriminol.	\N	\N
790	.Journal.%	\N	Arch Latinoam Nutr.	\N	\N
791	.Journal.%	\N	Arch Mal Appar Dig Mal Nutr.	\N	\N
792	.Journal.%	\N	Arch Mal Coeur Vaiss.	\N	\N
793	.Journal.%	\N	Arch Mal Prof.	\N	\N
794	.Journal.%	\N	Arch Med Gen Trop.	\N	\N
795	.Journal.%	\N	Arch Med Interna.	\N	\N
796	.Journal.%	\N	Arch Med Panamenos.	\N	\N
797	.Journal.%	\N	Arch Mediterr Med.	\N	\N
798	.Journal.%	\N	Arch Microbiol.	\N	\N
799	.Journal.%	\N	Arch Mikrobiol.	\N	\N
800	.Journal.%	\N	Arch Monaldi Mal Torace.	\N	\N
801	.Journal.%	\N	Arch Monaldi.	\N	\N
802	.Journal.%	\N	Arch Neurobiol (Madr).	\N	\N
803	.Journal.%	\N	Arch Odonto Estomatol.	\N	\N
804	.Journal.%	\N	Arch Neurol.	\N	\N
805	.Journal.%	\N	Arch Oftalmol B Aires.	\N	\N
806	.Journal.%	\N	Arch Ohren Nasen Kehlkopfheilkd.	\N	\N
807	.Journal.%	\N	Arch Ophtalmol (Paris).	\N	\N
808	.Journal.%	\N	Arch Ophthalmol.	\N	\N
809	.Journal.%	\N	Arch Oral Biol.	\N	\N
810	.Journal.%	\N	Arch Orthop Unfallchir.	\N	\N
812	.Journal.%	\N	Arch Ortop.	\N	\N
813	.Journal.%	\N	ASDA News.	\N	\N
814	.Journal.%	\N	Asian J Infect Dis.	\N	\N
815	.Journal.%	\N	Arch Ostet Ginecol.	\N	\N
816	.Journal.%	\N	ASA Newsl.	\N	\N
817	.Journal.%	\N	ASNA Rep.	\N	\N
818	.Journal.%	\N	Arch Otolaryngol.	\N	\N
819	.Journal.%	\N	Arch Otorhinolaryngol.	\N	\N
820	.Journal.%	\N	Arch Otorhinolaryngol Suppl.	\N	\N
821	.Journal.%	\N	Arch Pathol.	\N	\N
822	.Journal.%	\N	Arch Patol Clin Med.	\N	\N
824	.Journal.%	\N	Ars Curandi Odontol.	\N	\N
825	.Journal.%	\N	Arukoru Kenkyuto Yakubutsu Ison.	\N	\N
827	.Journal.%	\N	Arch Pediatr Urug.	\N	\N
828	.Journal.%	\N	Assoc Manage.	\N	\N
829	.Journal.%	\N	Arteriosclerosis.	\N	\N
831	.Journal.%	\N	Arch Pharm (Weinheim).	\N	\N
832	.Journal.%	\N	Arch Orthop Trauma Surg.	\N	\N
833	.Journal.%	\N	Arch Phys Med Rehabil.	\N	\N
834	.Journal.%	\N	Arch Phys Ther (Leipz).	\N	\N
835	.Journal.%	\N	Arch Psicol Neurol Psichiatr.	\N	\N
836	.Journal.%	\N	Arch Psychiatr Nervenkr.	\N	\N
837	.Journal.%	\N	Arch Psychol (Frankf).	\N	\N
838	.Journal.%	\N	Arch Putti Chir Organi Mov.	\N	\N
839	.Journal.%	\N	Arch Roum Pathol Exp Microbiol.	\N	\N
840	.Journal.%	\N	Arch Sci Biol (Bologna).	\N	\N
841	.Journal.%	\N	Arch Sci Med (Torino).	\N	\N
842	.Journal.%	\N	Arch Sci Physiol (Paris).	\N	\N
843	.Journal.%	\N	Arch Sex Behav.	\N	\N
844	.Journal.%	\N	Arch Stomatol (Napoli).	\N	\N
845	.Journal.%	\N	Arch Surg.	\N	\N
846	.Journal.%	\N	Arch Tierernahr.	\N	\N
847	.Journal.%	\N	Arch Tisiol Mal Appar Respir.	\N	\N
848	.Journal.%	\N	Arch Toxicol.	\N	\N
849	.Journal.%	\N	Arch Toxicol Suppl.	\N	\N
850	.Journal.%	\N	Arch Toxikol.	\N	\N
851	.Journal.%	\N	Arch Vet Ital.	\N	\N
852	.Journal.%	\N	Arch Virol.	\N	\N
853	.Journal.%	\N	Arerugi.	\N	\N
854	.Journal.%	\N	Arcisp S Anna Ferrara.	\N	\N
855	.Journal.%	\N	Arh Hig Rada Toksikol.	\N	\N
856	.Journal.%	\N	Ariz Dent J.	\N	\N
857	.Journal.%	\N	Ariz Med.	\N	\N
858	.Journal.%	\N	Ariz Nurse.	\N	\N
859	.Journal.%	\N	Ark Light Newsl.	\N	\N
860	.Journal.%	\N	Ark Dent J.	\N	\N
861	.Journal.%	\N	AN Ark Nurse.	\N	\N
862	.Journal.%	\N	Artery.	\N	\N
863	.Journal.%	\N	Arkh Anat Gistol Embriol.	\N	\N
864	.Journal.%	\N	Arkh Patol.	\N	\N
865	.Journal.%	\N	Arq Bras Cardiol.	\N	\N
866	.Journal.%	\N	Arq Bras Endocrinol Metabol.	\N	\N
867	.Journal.%	\N	Arq Cent Estud Curso Odontol.	\N	\N
868	.Journal.%	\N	Arq Bras Med.	\N	\N
869	.Journal.%	\N	Arq Bras Oftalmol.	\N	\N
870	.Journal.%	\N	Arq Cent Estud Fac Odontol UFMG (Belo Horiz).	\N	\N
871	.Journal.%	\N	Arq Cir Clin Exp.	\N	\N
872	.Journal.%	\N	Arq Fac Hig Saude Publica Univ Sao Paulo.	\N	\N
873	.Journal.%	\N	Arq Gastroenterol.	\N	\N
874	.Journal.%	\N	Arq Hig Saude Publica.	\N	\N
875	.Journal.%	\N	Aust Coll Midwives Inc J.	\N	\N
876	.Journal.%	\N	Arq Inst Biol (Sao Paulo).	\N	\N
877	.Journal.%	\N	Arq Neuropsiquiatr.	\N	\N
878	.Journal.%	\N	Arq Patol.	\N	\N
879	.Journal.%	\N	Arquivo.	\N	\N
880	.Journal.%	\N	Artif Organs.	\N	\N
881	.Journal.%	\N	Arthritis Rheum.	\N	\N
882	.Journal.%	\N	Artif Limbs.	\N	\N
883	.Journal.%	\N	Articulator (Syd).	\N	\N
884	.Journal.%	\N	Arzneimittelforschung.	\N	\N
885	.Journal.%	\N	ASHA.	\N	\N
886	.Journal.%	\N	ASHA Monogr.	\N	\N
887	.Journal.%	\N	Aspen Emphysema Conf.	\N	\N
888	.Journal.%	\N	At Energy Rev.	\N	\N
889	.Journal.%	\N	Ateneo Parmense [1].	\N	\N
890	.Journal.%	\N	Atherosclerosis.	\N	\N
891	.Journal.%	\N	Atlas Radiol Clin Presse Med.	\N	\N
892	.Journal.%	\N	Atmos Environ.	\N	\N
893	.Journal.%	\N	Atti Accad Fisiocrit Siena [Med Fis].	\N	\N
894	.Journal.%	\N	Atti Accad Med Lomb.	\N	\N
895	.Journal.%	\N	Atti Accad Fisiocrit Siena.	\N	\N
896	.Journal.%	\N	Atti Mem Accad Stor Arte Sanit.	\N	\N
898	.Journal.%	\N	Assoc Soc Manager.	\N	\N
900	.Journal.%	\N	Atti Soc Ital Cardiol.	\N	\N
902	.Journal.%	\N	Articulator (Columb).	\N	\N
903	.Journal.%	\N	Attual Ostet Ginecol.	\N	\N
